YYYY/MM/DD Time,PointA_latitude,PointA_longitude,PointB_latitude,PointB_longitude
2017/10/20 8:44,36.36537741,140.4517704,,
2017/10/20 8:51,35.03310594,136.97749,,
2017/10/20 8:52,35.88290581,139.9021504,,
2017/10/20 8:56,32.85016151,130.7358595,,
2017/10/20 9:08,34.37159735,132.5055322,,
2017/10/20 9:25,35.94855766,139.9088443,,
2017/10/20 9:42,33.74105288,130.6074976,,
2017/10/20 9:43,34.97452966,137.0510375,34.86036321,137.163718
2017/10/20 10:00,35.0319458,136.6166954,,
2017/10/20 10:08,36.72462655,137.2336508,,
2017/10/20 10:08,34.55711714,135.690904,,
2017/10/20 11:03,35.59140482,139.6409799,,
2017/10/20 12:01,35.3501879,136.8634775,,
2017/10/20 12:07,34.5056069,133.3603887,34.50329379,133.3543667
2017/10/20 12:27,36.3386128,139.1843508,,
2017/10/20 12:32,33.5262989,130.1442223,,
2017/10/20 12:53,34.7860023,135.6178772,,
2017/10/20 13:27,34.38988186,132.461367,,
2017/10/20 13:37,34.72865378,135.4763532,,
2017/10/20 13:38,35.66203342,140.1556191,,
2017/10/20 14:15,36.15441437,140.5756805,,
2017/10/20 14:32,33.60825114,130.4755577,,
2017/10/20 14:42,33.7662007,130.761071,,
2017/10/20 15:10,32.80985825,130.8371627,,
2017/10/20 15:20,35.63629787,140.1304709,,
2017/10/20 15:27,37.3011079,140.3666431,,
2017/10/20 15:29,36.5308449,140.4253769,,
2017/10/20 15:40,35.4577419,136.853813,,
2017/10/20 15:53,35.88290729,139.6160077,,
2017/10/20 16:01,34.82724207,135.4885195,34.82724207,135.4885195
2017/10/20 16:13,34.4966605,135.4265564,,
2017/10/20 16:54,36.54259403,139.9756361,,
2017/10/20 17:08,35.63388533,139.8365504,,
2017/10/20 17:29,34.01967868,133.5757549,,
2017/10/20 18:19,35.54444021,139.5169606,35.54452751,139.5168962
2017/10/20 18:35,33.52841649,131.3709253,,
2017/10/20 19:00,34.52736314,133.2953926,,
2017/10/20 19:02,35.1830111,136.842248,,
2017/10/20 19:08,35.52951398,139.7076948,,
2017/10/20 19:12,35.1830869,136.842892,35.18271861,136.843407
2017/10/20 19:24,38.26198183,140.3230256,38.26210403,140.322906
2017/10/20 19:47,35.8960005,139.6167709,,
2017/10/20 20:11,34.11506612,134.5398685,,
2017/10/20 21:11,34.89374917,134.5887086,,
2017/10/20 21:20,35.4249551,137.0310805,,
2017/10/20 21:30,43.09431681,141.4500007,,
2017/10/20 21:46,36.06659,136.2125809,,
2017/10/20 21:53,35.1237645,136.2684606,,
2017/10/20 21:58,32.8501675,130.0420004,32.85111513,130.0422495
2017/10/20 22:00,36.0665622,136.2126729,,
2017/10/20 22:09,36.5020319,140.6056774,,
2017/10/20 22:18,35.878063,139.8255287,,
2017/10/20 23:00,35.42248408,133.3344567,,
2017/10/20 23:55,38.4406378,141.2787405,,
2017/10/21 0:03,33.68406029,130.4901677,,
2017/10/21 2:41,35.05568,136.9409195,,
2017/10/21 2:56,34.99785978,135.8942535,,
2017/10/21 3:55,34.54364158,133.7360226,34.51661693,133.6905558
2017/10/21 5:15,34.7506026,135.833054,,
2017/10/21 6:43,34.5235188,133.2905361,,
2017/10/21 6:46,33.29422161,131.0592934,,
2017/10/21 6:54,34.52353128,133.2905831,,
2017/10/21 7:33,35.62746688,139.5417953,35.63024001,139.5417065
2017/10/21 7:37,34.5616559,136.516732,,
2017/10/21 7:39,35.57799419,139.5042135,,
2017/10/21 8:04,36.1810249,139.5851503,,
2017/10/21 8:06,36.1809576,139.5851643,,
2017/10/21 8:43,35.5326845,139.627069,,
2017/10/21 8:52,35.60262726,139.768463,35.59910295,139.7665103
2017/10/21 8:59,36.35909273,139.2962117,36.35969103,139.2962313
2017/10/21 9:00,35.07076912,137.146418,35.07030276,137.1450209
2017/10/21 9:14,35.6266863,138.5225443,,
2017/10/21 9:30,35.67834141,139.9346173,,
2017/10/21 9:45,34.32299077,135.1839364,,
2017/10/21 9:54,33.24627883,131.6963651,33.24625854,131.6962878
2017/10/21 10:00,35.46933345,139.6320999,,
2017/10/21 10:02,35.7499893,139.6361234,35.74807368,139.6336558
2017/10/21 10:07,33.1549226,129.7488593,,
2017/10/21 10:08,34.5041438,135.3855852,,
2017/10/21 10:09,35.70946966,139.5148627,,
2017/10/21 10:15,33.154881,129.7499594,33.15507861,129.7491869
2017/10/21 10:15,35.3860198,139.5989051,,
2017/10/21 10:44,34.70363196,135.5108138,,
2017/10/21 10:52,35.45710862,139.6252028,,
2017/10/21 10:55,36.95476568,140.8993068,,
2017/10/21 11:09,38.7329889,141.026916,,
2017/10/21 11:10,38.7330979,141.0269654,,
2017/10/21 11:12,35.26287308,139.5966788,,
2017/10/21 11:14,35.67391747,140.1650508,,
2017/10/21 11:16,34.28655685,133.8710816,,
2017/10/21 11:29,35.21105214,137.0593545,,
2017/10/21 11:39,35.69862017,139.7539481,,
2017/10/21 11:40,35.93320104,139.9922753,,
2017/10/21 11:50,34.8456943,134.9509773,,
2017/10/21 12:01,36.58523484,136.6517487,,
2017/10/21 12:06,34.9870844,136.9915443,,
2017/10/21 12:11,35.60976309,139.6462842,,
2017/10/21 12:15,35.41259916,136.681858,35.41272443,136.6819135
2017/10/21 12:18,34.97845533,135.9045615,,
2017/10/21 12:41,34.73344677,137.3988724,,
2017/10/21 12:47,34.6643079,135.4649634,,
2017/10/21 12:48,37.138003,138.7573591,,
2017/10/21 12:49,36.01120697,139.9866505,36.01120697,139.9866505
2017/10/21 12:50,34.71343476,135.5237927,,
2017/10/21 12:57,34.71357428,135.5244153,,
2017/10/21 13:06,34.7306004,136.4767929,,
2017/10/21 13:07,34.6995314,135.7631777,34.69943968,135.7630419
2017/10/21 13:46,35.82591562,139.9167862,,
2017/10/21 13:52,34.51646608,133.1653238,,
2017/10/21 13:58,35.70197032,139.8991958,,
2017/10/21 13:59,33.58315591,130.3502077,,
2017/10/21 14:01,34.92151074,138.3687987,,
2017/10/21 14:08,35.54406305,140.1191894,,
2017/10/21 14:25,34.75107211,135.4417363,,
2017/10/21 14:29,35.74341178,139.7327961,,
2017/10/21 15:14,34.6750287,135.7026603,34.67513592,135.7025989
2017/10/21 15:16,34.87475621,136.5300544,,
2017/10/21 15:22,33.68360853,130.453476,,
2017/10/21 15:27,35.3859414,139.5991077,,
2017/10/21 15:47,26.27014552,127.7323766,,
2017/10/21 15:54,33.5774331,130.4052128,,
2017/10/21 16:01,35.8327325,139.9352942,35.8327325,139.9352942
2017/10/21 16:17,34.7110051,135.6235949,,
2017/10/21 16:18,34.0002722,131.2254815,,
2017/10/21 16:29,36.0359967,139.4162483,,
2017/10/21 16:29,34.60730455,135.60968,,
2017/10/21 16:46,35.41020069,140.2009431,,
2017/10/21 16:55,35.8781078,139.6507888,35.8779861,139.6507459
2017/10/21 17:14,35.6094838,139.471956,,
2017/10/21 17:26,35.65955136,139.7216259,,
2017/10/21 17:32,34.86249149,136.9762114,,
2017/10/21 17:35,35.0403666,135.8579509,,
2017/10/21 17:37,36.72326037,137.2514832,,
2017/10/21 17:45,43.4031189,142.1783975,,
2017/10/21 17:53,35.574016,139.3668915,35.57451341,139.3670739
2017/10/21 18:24,34.65741811,135.6347704,,
2017/10/21 18:33,35.77484707,140.3169439,,
2017/10/21 18:40,43.0775584,141.3309595,,
2017/10/21 18:47,34.62442026,135.4779477,,
2017/10/21 18:50,34.4816677,133.8208462,34.48167263,133.8206472
2017/10/21 19:03,34.91495978,136.2946204,,
2017/10/21 19:25,33.59854858,130.4173329,,
2017/10/21 20:12,38.2442649,140.8791466,,
2017/10/21 20:12,34.70009221,136.5185924,,
2017/10/21 20:22,43.1409834,141.2346928,,
2017/10/21 20:48,34.23536612,135.3310089,,
2017/10/21 20:49,35.56054308,140.1798506,,
2017/10/21 20:59,26.33740999,127.8464439,,
2017/10/21 21:02,26.33740999,127.8464439,,
2017/10/21 21:02,43.07882615,141.4050876,,
2017/10/21 21:30,38.28404522,140.993384,,
2017/10/21 21:31,36.09038381,140.5262063,,
2017/10/21 21:52,34.83336712,135.5752982,,
2017/10/21 22:25,34.47178034,135.4014615,34.47014844,135.40063
2017/10/21 22:32,35.77575882,139.8300782,,
2017/10/21 22:41,34.47135527,135.4010535,,
2017/10/21 23:01,34.0814788,132.1947531,,
2017/10/21 23:26,35.05511238,135.7349135,,
2017/10/21 23:28,34.47274422,135.4019519,,
2017/10/21 23:37,33.83620108,132.7805139,,
2017/10/22 0:23,35.7390216,139.6372691,,
2017/10/22 0:32,34.977524,137.0376935,,
2017/10/22 0:33,34.7516311,135.6926901,,
2017/10/22 3:11,34.88603542,133.9156617,34.88603542,133.9156617
2017/10/22 4:52,37.42895778,140.401329,,
2017/10/22 4:58,34.65323486,135.7850342,,
2017/10/22 6:32,36.01489434,139.3900844,,
2017/10/22 6:57,35.6515038,139.6376388,,
2017/10/22 7:14,35.53751471,139.5346967,,
2017/10/22 7:15,34.63264265,135.5176607,,
2017/10/22 8:05,35.753214,140.0667478,,
2017/10/22 8:08,35.67105226,139.4669715,35.67396331,139.4682804
2017/10/22 8:24,35.99574971,139.6802998,,
2017/10/22 8:28,34.6613942,135.8427326,,
2017/10/22 9:03,33.2377488,131.6012203,,
2017/10/22 9:07,33.9427052,130.9651721,,
2017/10/22 9:19,36.50678274,139.8768365,,
2017/10/22 9:34,35.6414401,140.0619619,,
2017/10/22 9:48,32.8088194,130.7599127,,
2017/10/22 9:51,34.74552502,137.372205,,
2017/10/22 10:18,37.38263367,140.3692334,37.3827445,140.3695928
2017/10/22 10:19,36.0586701,140.1427412,,
2017/10/22 10:25,34.49346867,136.6721106,,
2017/10/22 10:26,34.66288804,138.1932125,,
2017/10/22 10:27,35.03209385,137.0182024,,
2017/10/22 10:52,37.1455254,140.2195917,,
2017/10/22 10:52,32.86271094,130.7439381,,
2017/10/22 10:59,34.84241957,135.2227553,34.84246376,135.2226247
2017/10/22 11:25,33.84770885,135.1683548,,
2017/10/22 11:27,36.30625055,139.4525332,,
2017/10/22 11:42,43.01322584,141.3657127,,
2017/10/22 11:49,34.7690044,134.8022284,,
2017/10/22 11:51,35.11404838,137.1227837,,
2017/10/22 12:01,35.54789882,139.7885287,,
2017/10/22 12:18,32.82413791,130.7592932,,
2017/10/22 12:20,35.3985242,139.3139671,,
2017/10/22 12:27,34.76378333,137.3648893,,
2017/10/22 12:49,35.0237651,134.7631947,,
2017/10/22 13:24,35.5530125,139.7327311,,
2017/10/22 13:27,35.1630229,136.9348526,35.1630229,136.9348526
2017/10/22 13:49,38.0374711,140.9017521,,
2017/10/22 13:58,35.92268682,140.1201267,,
2017/10/22 13:59,35.3833841,139.5361887,,
2017/10/22 14:06,33.36393738,130.5322113,,
2017/10/22 14:12,35.80185239,139.5956386,,
2017/10/22 14:21,36.17788219,140.2666889,,
2017/10/22 14:25,35.02079628,135.9456636,,
2017/10/22 14:29,35.48059648,136.9163948,,
2017/10/22 14:38,34.6662453,135.0337353,,
2017/10/22 14:56,34.78054777,135.0100437,,
2017/10/22 15:30,33.19912789,131.6066972,,
2017/10/22 15:30,36.30829623,139.9821759,,
2017/10/22 15:38,34.5779801,136.5367372,,
2017/10/22 15:38,35.3042089,136.8090361,,
2017/10/22 15:46,36.03618815,136.2121884,,
2017/10/22 15:48,43.05495718,141.4656335,43.05545891,141.465376
2017/10/22 15:50,34.5778057,136.5368387,,
2017/10/22 15:54,35.031414,136.2346464,,
2017/10/22 15:55,35.031414,136.2346464,,
2017/10/22 15:59,35.64810194,139.6304955,,
2017/10/22 16:06,35.3676183,137.2212257,,
2017/10/22 16:26,34.0909505,131.3955962,34.09079267,131.3957587
2017/10/22 16:26,34.95190768,135.7540357,,
2017/10/22 16:31,34.11316159,134.3918131,,
2017/10/22 16:47,35.4235846,139.6193803,,
2017/10/22 16:49,33.96610545,133.3054511,,
2017/10/22 17:00,34.9871839,135.7022232,,
2017/10/22 17:15,35.55294738,139.732891,35.55253948,139.7335371
2017/10/22 17:16,34.55496093,136.5596845,,
2017/10/22 17:44,35.41850006,136.7570596,,
2017/10/22 17:51,34.74157803,136.524534,,
2017/10/22 17:51,35.33533337,139.311824,,
2017/10/22 17:57,35.3861767,139.9233352,,
2017/10/22 18:07,34.6484038,134.9859823,,
2017/10/22 18:27,37.0248605,136.9602524,,
2017/10/22 18:29,42.82261909,141.6437756,,
2017/10/22 18:39,34.49487784,133.4402793,,
2017/10/22 18:53,34.78753944,135.6195905,,
2017/10/22 19:25,34.7914932,133.9826193,,
2017/10/22 19:46,36.6764283,139.9603733,,
2017/10/22 19:54,35.843671,139.6471022,,
2017/10/22 20:01,35.22631588,137.0831016,35.22598284,137.0822218
2017/10/22 20:02,33.5579996,130.4218546,,
2017/10/22 20:10,33.9985184,135.3488363,,
2017/10/22 20:12,34.63356939,133.8856115,,
2017/10/22 20:29,32.78359038,130.6079788,,
2017/10/22 20:42,35.7954583,139.283571,,
2017/10/22 20:44,36.2750897,139.3667626,,
2017/10/22 20:52,35.9454399,139.9868616,,
2017/10/22 20:53,35.04317236,136.059063,,
2017/10/22 20:58,33.772396,130.6663693,,
2017/10/22 21:01,34.2565778,135.1262221,34.25666157,135.126403
2017/10/22 21:04,36.23901111,137.9921832,36.23886137,137.9923828
2017/10/22 21:26,40.65376497,141.3749434,,
2017/10/22 21:26,34.8348673,134.5036401,,
2017/10/22 21:29,40.65380767,141.3749863,,
2017/10/22 21:47,40.65381225,141.3749728,,
2017/10/22 21:52,37.7245923,140.4468427,,
2017/10/22 21:59,33.91270731,135.174538,,
2017/10/22 21:59,34.8609217,135.6039147,,
2017/10/22 22:17,34.14073036,135.1831783,,
2017/10/22 22:58,34.70384367,135.2209335,,
2017/10/22 23:01,35.52185227,139.3958769,,
2017/10/22 23:22,32.79918135,130.7324636,,
2017/10/22 23:32,35.24132541,137.0116333,,
2017/10/22 23:58,36.1567965,137.2437525,,
2017/10/23 0:19,34.24672977,132.5428223,,
2017/10/23 0:55,34.4913141,136.7091346,,
2017/10/23 1:21,36.0582885,139.626561,,
2017/10/23 2:28,34.50703819,135.4326102,,
2017/10/23 2:53,34.8319383,134.5034284,,
2017/10/23 3:00,37.65031494,139.871307,,
2017/10/23 3:05,34.470996,135.4177445,,
2017/10/23 4:19,34.6661643,135.5570127,,
2017/10/23 4:24,34.94465823,138.4080415,,
2017/10/23 4:40,34.6661479,135.556939,,
2017/10/23 5:02,35.57108,139.3089831,,
2017/10/23 5:16,34.94426924,138.406455,,
2017/10/23 5:34,37.39618842,140.3742851,,
2017/10/23 5:54,33.62181897,130.4724337,,
2017/10/23 6:03,36.0570012,140.2149773,,
2017/10/23 6:08,36.30703666,136.285805,,
2017/10/23 6:11,34.2036408,135.2114653,,
2017/10/23 6:19,36.4979221,139.0099385,,
2017/10/23 6:20,35.86489279,139.313269,,
2017/10/23 6:22,36.940453,137.5474501,,
2017/10/23 6:26,35.4756138,139.341652,,
2017/10/23 6:42,34.73742709,135.562211,,
2017/10/23 6:45,35.65298321,140.0923611,,
2017/10/23 7:01,35.73209938,140.0511684,,
2017/10/23 7:10,36.18563603,139.483756,,
2017/10/23 7:11,37.8058767,139.1171238,37.80591014,139.1171
2017/10/23 7:14,35.3075135,139.5329416,,
2017/10/23 7:15,34.4944668,132.51277,,
2017/10/23 7:41,34.5831407,135.5099482,,
2017/10/23 7:45,34.52805509,133.3485643,,
2017/10/23 7:48,38.3626288,140.3658333,,
2017/10/23 7:49,34.0714245,134.580456,,
2017/10/23 7:59,38.26418154,140.9536835,,
2017/10/23 8:09,34.9023026,137.5007641,,
2017/10/23 8:14,34.6163598,133.7515148,,
2017/10/23 8:21,34.0355488,131.8594462,,
2017/10/23 8:25,31.35607464,130.4470709,,
2017/10/23 8:26,37.1341165,140.146402,,
2017/10/23 8:28,34.035565,131.8594074,,
2017/10/23 8:29,34.20098755,135.1564649,,
2017/10/23 8:35,35.6377475,139.8850074,,
2017/10/23 8:37,34.89333558,138.2343397,,
2017/10/23 8:41,37.83491259,139.1286614,,
2017/10/23 8:41,35.2508058,138.9157473,,
2017/10/23 8:45,38.25447244,140.9310476,,
2017/10/23 8:46,33.5688509,130.6863225,,
2017/10/23 8:49,34.6734237,135.6396666,,
2017/10/23 8:52,35.52755533,139.4420929,,
2017/10/23 8:57,35.9820947,139.6327239,,
2017/10/23 9:00,34.6733983,135.6396112,34.67312362,135.639702
2017/10/23 9:23,34.81846728,137.3751811,,
2017/10/23 9:39,34.46260868,132.5756855,,
2017/10/23 9:39,34.46252022,132.5756426,,
2017/10/23 9:40,34.46253791,132.5756426,,
2017/10/23 9:43,34.64562513,136.4681685,,
2017/10/23 9:43,34.76462187,135.3394597,34.76405256,135.3401034
2017/10/23 9:48,36.0674344,139.5456615,,
2017/10/23 10:05,36.968138,140.0648214,,
2017/10/23 10:08,35.38242318,139.5066079,,
2017/10/23 10:12,35.8587299,139.9753392,,
2017/10/23 10:14,40.8041747,140.7309638,,
2017/10/23 10:23,34.50495374,135.4338442,,
2017/10/23 10:54,38.21317654,140.8971795,,
2017/10/23 10:54,33.5694241,133.5083542,,
2017/10/23 11:36,33.97074967,133.4631223,,
2017/10/23 11:40,33.76100534,132.7027233,,
2017/10/23 12:27,35.2029531,136.976296,,
2017/10/23 12:38,36.0218001,139.5495961,,
2017/10/23 12:41,35.86163754,139.793635,35.86179798,139.7937971
2017/10/23 12:50,43.02184448,141.2886169,,
2017/10/23 13:07,36.54473108,136.6235953,,
2017/10/23 13:12,36.21368697,139.3698438,,
2017/10/23 13:34,34.6617792,135.6143016,,
2017/10/23 13:40,35.4836951,135.4330365,,
2017/10/23 13:48,34.60986076,136.4902684,,
2017/10/23 13:53,35.1531533,136.9343303,,
2017/10/23 13:53,35.5603169,139.7165089,,
2017/10/23 13:54,35.6131439,139.486385,,
2017/10/23 14:01,33.3110524,130.4918837,33.3097601,130.4910023
2017/10/23 14:26,36.30913175,139.4562445,,
2017/10/23 14:48,34.8649231,135.6324562,,
2017/10/23 15:02,34.72476249,135.3579465,,
2017/10/23 15:09,34.5077785,136.7166924,,
2017/10/23 15:20,34.7911062,134.5890525,,
2017/10/23 15:22,34.86952364,138.3204218,34.87092215,138.318645
2017/10/23 15:35,35.65294342,139.8629507,,
2017/10/23 15:49,34.76117407,137.3664227,,
2017/10/23 15:58,35.81768027,140.2662539,,
2017/10/23 16:37,35.8922828,139.6229258,,
2017/10/23 16:45,34.4873873,136.6411191,,
2017/10/23 16:46,35.96226569,140.6098195,,
2017/10/23 16:49,33.37355286,130.5161766,,
2017/10/23 17:00,33.25063782,131.6289849,,
2017/10/23 17:03,35.72619285,140.0461803,,
2017/10/23 17:06,35.4839417,139.393869,,
2017/10/23 17:06,35.2280312,136.9122894,,
2017/10/23 17:38,34.6333183,135.5698533,34.63344305,135.5670479
2017/10/23 17:40,34.49207944,136.7103583,,
2017/10/23 17:41,34.49216769,136.7106457,,
2017/10/23 17:44,35.5954575,139.4023882,,
2017/10/23 17:46,34.8057533,135.1059743,,
2017/10/23 17:49,36.1854485,139.8195338,,
2017/10/23 17:51,43.37740947,142.1891823,,
2017/10/23 17:54,35.3321094,136.7378478,,
2017/10/23 18:18,36.16200656,139.5277933,,
2017/10/23 18:37,35.27556146,136.870347,,
2017/10/23 18:37,33.9608087,131.1837883,,
2017/10/23 18:45,35.59382984,139.5379886,,
2017/10/23 18:48,35.38711391,136.6080848,,
2017/10/23 18:57,37.1709832,138.2956366,,
2017/10/23 19:06,36.4819782,139.9022043,,
2017/10/23 19:20,35.7651706,139.7112223,,
2017/10/23 19:29,34.39328425,132.4780009,,
2017/10/23 19:34,35.2941686,136.9165297,,
2017/10/23 19:50,36.39297185,139.0050254,,
2017/10/23 19:52,34.83677853,138.204994,,
2017/10/23 19:54,36.23032301,139.8548468,36.15662837,140.0502776
2017/10/23 20:03,36.1556653,140.049291,,
2017/10/23 20:11,35.65842151,140.1038299,,
2017/10/23 20:12,35.59881513,139.3521514,35.59828652,139.3513979
2017/10/23 20:16,35.5175104,139.5673104,,
2017/10/23 20:42,33.56981696,130.5251074,33.56919274,130.5251205
2017/10/23 22:04,34.77319865,138.2510737,,
2017/10/23 22:31,34.61482454,133.9224433,,
2017/10/23 22:34,34.72262515,137.7655456,,
2017/10/23 22:52,33.88171567,130.7347945,,
2017/10/23 23:36,35.76106421,139.6356787,,
2017/10/23 23:49,35.76110771,139.6356858,,
2017/10/24 0:21,36.55872483,136.5509712,,
2017/10/24 0:25,34.7230422,137.7305807,,
2017/10/24 0:54,34.74166127,136.5246419,,
2017/10/24 1:01,35.5728702,139.6930619,,
2017/10/24 1:19,36.7366985,140.6860242,,
2017/10/24 1:56,33.73929747,130.7370951,,
2017/10/24 4:55,35.68655385,139.8554635,,
2017/10/24 5:49,36.18030449,139.3559602,,
2017/10/24 5:50,36.1459549,139.5454864,,
2017/10/24 6:31,33.24165881,130.3908024,,
2017/10/24 7:06,36.09769128,139.2321026,,
2017/10/24 7:33,35.1136415,136.6284535,35.1136415,136.6284535
2017/10/24 7:40,43.08370823,141.3668955,,
2017/10/24 8:02,33.547933,130.3992056,,
2017/10/24 8:03,35.5451164,140.3355341,,
2017/10/24 8:06,36.6197415,138.1699659,,
2017/10/24 8:10,36.50461853,138.1369503,,
2017/10/24 8:14,35.1143566,138.8281875,,
2017/10/24 8:44,34.90883393,137.1482954,34.90959058,137.1487675
2017/10/24 8:50,37.86452782,139.0787142,,
2017/10/24 9:00,36.31016619,139.967254,,
2017/10/24 9:02,31.66179784,130.5718704,,
2017/10/24 9:40,32.9107054,129.953868,32.91066229,129.9538238
2017/10/24 9:48,34.48745086,136.6349168,,
2017/10/24 9:49,32.9107054,129.953868,32.91066796,129.9538186
2017/10/24 9:56,34.60998449,136.4902654,,
2017/10/24 9:57,35.14069188,136.882503,,
2017/10/24 10:05,35.7589264,140.1083792,,
2017/10/24 10:10,36.7584984,138.3769557,,
2017/10/24 10:17,35.36551065,136.6365975,,
2017/10/24 10:27,35.8056742,139.7757214,35.80525654,139.7756141
2017/10/24 11:06,35.8798382,139.9816632,,
2017/10/24 11:07,34.56687543,133.6429944,,
2017/10/24 11:17,26.34489833,127.8675213,,
2017/10/24 11:23,35.5196953,139.7420509,35.5181386,139.7509073
2017/10/24 11:35,35.04218502,136.986413,,
2017/10/24 11:38,34.6171315,133.7555071,,
2017/10/24 11:43,37.43180309,140.3767685,,
2017/10/24 11:47,35.46004584,139.3853647,,
2017/10/24 12:07,36.6288564,136.9552967,,
2017/10/24 12:07,34.30316027,135.5871699,,
2017/10/24 12:17,34.46195246,133.9158992,34.3814846,133.8928169
2017/10/24 12:23,34.5698826,135.6300997,,
2017/10/24 12:27,35.82659827,139.6383531,,
2017/10/24 12:33,35.43909837,139.5700265,,
2017/10/24 12:37,35.63073355,139.4341779,,
2017/10/24 12:50,33.8544553,130.7872095,,
2017/10/24 13:09,35.56835807,139.2798023,,
2017/10/24 13:34,36.19048965,138.0784468,,
2017/10/24 13:45,35.42578984,133.3501445,,
2017/10/24 13:50,34.64150478,135.5185233,,
2017/10/24 14:08,35.7184674,139.4615383,,
2017/10/24 14:16,32.39131722,131.5133591,,
2017/10/24 14:44,36.55457518,139.9210751,36.5486732,139.9233188
2017/10/24 15:15,33.23964725,131.6157627,,
2017/10/24 16:07,32.46177099,131.6484826,,
2017/10/24 16:16,33.72840423,130.4759675,,
2017/10/24 16:40,35.22319882,136.8753901,,
2017/10/24 16:40,33.83244431,132.7903712,,
2017/10/24 16:46,33.56614341,131.7247253,,
2017/10/24 16:51,36.70417155,137.867137,36.6985708,137.8626682
2017/10/24 17:00,26.21204426,127.7609669,,
2017/10/24 17:04,37.87494943,139.054181,,
2017/10/24 17:05,26.147247,127.6617772,26.14963544,127.6633007
2017/10/24 18:21,35.685935,140.1904902,,
2017/10/24 18:30,36.09275201,140.2185697,,
2017/10/24 18:51,36.5745378,138.1477547,,
2017/10/24 19:22,33.88164017,130.8493867,,
2017/10/24 19:33,35.00050291,138.4189681,,
2017/10/24 19:42,35.46571476,133.4324947,,
2017/10/24 19:48,33.95224141,130.9368817,,
2017/10/24 20:18,35.1275855,138.8788617,35.12767781,138.8792607
2017/10/24 20:46,35.66899339,139.9004661,35.66892783,139.9003737
2017/10/24 20:49,31.83687864,131.4251763,,
2017/10/24 20:52,35.65694945,139.5962663,,
2017/10/24 21:12,35.67051146,139.9034292,35.66897781,139.9003176
2017/10/24 21:23,36.070443,139.6566381,,
2017/10/24 23:01,35.68732869,140.0107629,35.68736025,140.0106575
2017/10/24 23:25,34.89022178,136.8717758,,
2017/10/24 23:49,35.54744984,140.2229889,,
2017/10/25 2:52,36.075871,140.0280199,,
2017/10/25 7:29,34.7703972,135.5416602,34.76981553,135.5421323
2017/10/25 7:37,35.91146292,139.5727675,,
2017/10/25 7:42,34.33946449,136.4081324,,
2017/10/25 7:59,34.4569102,133.1862298,,
2017/10/25 8:07,33.25795027,130.5479082,,
2017/10/25 8:41,43.79352637,142.3437099,,
2017/10/25 9:25,37.7769159,139.0160572,,
2017/10/25 9:40,36.5909658,140.6565105,,
2017/10/25 10:04,34.78192004,134.9800955,,
2017/10/25 10:14,33.8101845,132.8364034,,
2017/10/25 10:17,33.8082081,132.8235997,,
2017/10/25 10:22,38.2910068,141.042567,,
2017/10/25 10:37,35.26120408,136.8417407,,
2017/10/25 10:40,33.5398834,133.7646432,,
2017/10/25 10:54,35.64280308,140.078157,,
2017/10/25 10:59,36.0359303,140.1741511,,
2017/10/25 11:04,35.85947031,139.8930176,,
2017/10/25 11:45,35.07659912,137.1601868,,
2017/10/25 12:02,37.1914056,140.3269041,,
2017/10/25 12:07,35.4672488,139.6225844,,
2017/10/25 12:08,34.97542787,136.1732789,,
2017/10/25 12:09,35.5116171,139.621729,,
2017/10/25 12:40,34.65161058,133.9260592,34.64740428,133.9278374
2017/10/25 12:42,35.4576728,139.6237624,35.45775661,139.6236075
2017/10/25 12:49,35.73904127,139.5647376,,
2017/10/25 13:06,34.7459034,135.3438908,,
2017/10/25 13:06,36.31667284,140.4174198,,
2017/10/25 13:08,34.80373887,135.5642676,,
2017/10/25 13:35,35.71609914,139.9747832,,
2017/10/25 13:42,35.711643,139.9690679,,
2017/10/25 13:49,33.31378225,130.5538565,33.31378225,130.5538565
2017/10/25 13:53,34.05822703,131.8059425,,
2017/10/25 14:11,34.97636058,138.3955312,,
2017/10/25 14:30,36.40143743,140.5908691,,
2017/10/25 14:43,33.70134271,130.4536073,,
2017/10/25 14:51,43.54477992,141.9025533,,
2017/10/25 14:57,36.7615611,140.1289122,,
2017/10/25 15:07,35.6723619,140.0933354,,
2017/10/25 15:21,33.808624,130.9679021,,
2017/10/25 15:28,36.61466456,137.3316596,,
2017/10/25 15:33,43.12516636,141.3338951,,
2017/10/25 15:38,34.65247871,133.9092829,,
2017/10/25 15:39,38.28255195,140.9281878,,
2017/10/25 15:51,34.8678498,134.7300553,,
2017/10/25 16:02,35.2079858,136.9261306,,
2017/10/25 16:04,35.00995239,135.8395192,,
2017/10/25 16:12,34.37269516,132.3942462,,
2017/10/25 16:23,35.7479616,139.8638659,,
2017/10/25 16:32,33.56892312,130.3200204,33.56929231,130.3200389
2017/10/25 16:59,34.4416595,132.4621284,,
2017/10/25 17:16,35.58735844,139.6211337,,
2017/10/25 17:33,35.607818,139.6072716,,
2017/10/25 17:40,35.6078359,139.6072716,,
2017/10/25 17:59,34.99354029,138.4321002,,
2017/10/25 18:09,35.85105541,139.5825257,,
2017/10/25 18:28,43.71230895,143.6560422,,
2017/10/25 18:57,35.81762343,139.7724394,,
2017/10/25 18:58,35.64299876,139.4367662,35.6411674,139.4360875
2017/10/25 19:04,35.1577792,136.8184732,,
2017/10/25 19:05,36.20161467,137.9039032,,
